phase,block,id,short_id,game_type,points,drule,drule_error_2d,drule_error_1d_a,drule_error_1d_b,drule_error_1d,rewards_approached,punishment_approached
3,0,sim-650,sim-650,duo,10,neither,2.0,2.0,6.0,2.0,10,0
3,1,sim-650,sim-650,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-746,sim-746,duo,2,neither,7.0,3.0,9.0,3.0,6,1
0,1,sim-746,sim-746,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
0,2,sim-746,sim-746,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-746,sim-746,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-746,sim-746,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-746,sim-746,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-746,sim-746,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-746,sim-746,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-746,sim-746,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-746,sim-746,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-746,sim-746,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-746,sim-746,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-701,sim-701,duo,3,neither,6.0,10.0,2.0,2.0,7,1
0,1,sim-701,sim-701,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-701,sim-701,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-701,sim-701,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-701,sim-701,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
1,1,sim-701,sim-701,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-701,sim-701,duo,11,2d,1.0,5.0,3.0,3.0,11,0
2,1,sim-701,sim-701,duo,4,neither,2.0,6.0,6.0,6.0,12,2
2,2,sim-701,sim-701,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-701,sim-701,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-701,sim-701,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-701,sim-701,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-106,sim-106,duo,0,neither,6.0,10.0,4.0,4.0,8,2
0,1,sim-106,sim-106,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-106,sim-106,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-106,sim-106,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-106,sim-106,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-106,sim-106,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-106,sim-106,duo,10,neither,2.0,6.0,2.0,2.0,10,0
2,1,sim-106,sim-106,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-106,sim-106,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-106,sim-106,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-106,sim-106,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-106,sim-106,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-920,sim-920,duo,1,neither,8.0,6.0,8.0,6.0,5,1
0,1,sim-920,sim-920,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
0,2,sim-920,sim-920,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-920,sim-920,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-920,sim-920,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-920,sim-920,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-920,sim-920,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-920,sim-920,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-920,sim-920,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-920,sim-920,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-920,sim-920,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-920,sim-920,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-652,sim-652,duo,1,neither,8.0,8.0,10.0,8.0,5,1
0,1,sim-652,sim-652,duo,-1,neither,7.0,3.0,9.0,3.0,7,2
0,2,sim-652,sim-652,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-652,sim-652,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-652,sim-652,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-652,sim-652,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-652,sim-652,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-652,sim-652,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-652,sim-652,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-652,sim-652,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-652,sim-652,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-652,sim-652,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-367,sim-367,duo,-2,neither,11.0,9.0,7.0,7.0,2,1
0,1,sim-367,sim-367,duo,9,neither,3.0,3.0,5.0,3.0,9,0
0,2,sim-367,sim-367,duo,7,neither,2.0,4.0,6.0,4.0,11,1
0,3,sim-367,sim-367,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-367,sim-367,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-367,sim-367,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-367,sim-367,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-367,sim-367,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-367,sim-367,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-367,sim-367,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-367,sim-367,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-367,sim-367,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-620,sim-620,duo,1,neither,8.0,10.0,4.0,4.0,5,1
0,1,sim-620,sim-620,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-620,sim-620,duo,4,1d_b,5.0,9.0,1.0,1.0,8,1
0,3,sim-620,sim-620,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-620,sim-620,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-620,sim-620,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-620,sim-620,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-620,sim-620,duo,7,neither,2.0,6.0,4.0,4.0,11,1
2,2,sim-620,sim-620,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-620,sim-620,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-620,sim-620,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-620,sim-620,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-906,sim-906,duo,-3,neither,12.0,10.0,8.0,8.0,1,1
0,1,sim-906,sim-906,duo,2,neither,7.0,3.0,9.0,3.0,6,1
0,2,sim-906,sim-906,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-906,sim-906,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-906,sim-906,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-906,sim-906,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-906,sim-906,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-906,sim-906,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-906,sim-906,duo,11,2d,1.0,3.0,5.0,3.0,11,0
2,3,sim-906,sim-906,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-906,sim-906,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-906,sim-906,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-316,sim-316,duo,3,neither,6.0,2.0,10.0,2.0,7,1
0,1,sim-316,sim-316,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-316,sim-316,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-316,sim-316,duo,5,neither,4.0,2.0,8.0,2.0,9,1
1,0,sim-316,sim-316,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-316,sim-316,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-316,sim-316,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-316,sim-316,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-316,sim-316,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-316,sim-316,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-316,sim-316,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-316,sim-316,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-043,sim-043,duo,-1,neither,7.0,3.0,11.0,3.0,7,2
0,1,sim-043,sim-043,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-043,sim-043,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-043,sim-043,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-043,sim-043,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-043,sim-043,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-043,sim-043,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-043,sim-043,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-043,sim-043,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-043,sim-043,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-043,sim-043,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-043,sim-043,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-131,sim-131,duo,3,neither,3.0,7.0,5.0,5.0,11,2
0,1,sim-131,sim-131,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-131,sim-131,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
0,3,sim-131,sim-131,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
1,0,sim-131,sim-131,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-131,sim-131,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-131,sim-131,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-131,sim-131,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-131,sim-131,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-131,sim-131,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-131,sim-131,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-131,sim-131,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-441,sim-441,duo,2,neither,7.0,7.0,3.0,3.0,6,1
0,1,sim-441,sim-441,duo,5,neither,4.0,8.0,2.0,2.0,9,1
0,2,sim-441,sim-441,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-441,sim-441,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-441,sim-441,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-441,sim-441,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-441,sim-441,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-441,sim-441,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-441,sim-441,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-441,sim-441,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-441,sim-441,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-441,sim-441,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-152,sim-152,duo,1,neither,8.0,8.0,6.0,6.0,5,1
0,1,sim-152,sim-152,duo,8,2d,1.0,5.0,5.0,5.0,12,1
0,2,sim-152,sim-152,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-152,sim-152,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-152,sim-152,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-152,sim-152,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-152,sim-152,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-152,sim-152,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-152,sim-152,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-152,sim-152,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-152,sim-152,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-152,sim-152,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-589,sim-589,duo,4,neither,5.0,3.0,7.0,3.0,8,1
0,1,sim-589,sim-589,duo,7,neither,2.0,4.0,6.0,4.0,11,1
0,2,sim-589,sim-589,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-589,sim-589,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
1,0,sim-589,sim-589,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-589,sim-589,duo,11,2d,1.0,3.0,5.0,3.0,11,0
2,0,sim-589,sim-589,duo,11,2d,1.0,3.0,5.0,3.0,11,0
2,1,sim-589,sim-589,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-589,sim-589,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-589,sim-589,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-589,sim-589,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-589,sim-589,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-037,sim-037,duo,1,neither,5.0,5.0,9.0,5.0,9,2
0,1,sim-037,sim-037,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-037,sim-037,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-037,sim-037,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-037,sim-037,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-037,sim-037,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-037,sim-037,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-037,sim-037,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-037,sim-037,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-037,sim-037,duo,10,neither,2.0,2.0,6.0,2.0,10,0
3,0,sim-037,sim-037,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-037,sim-037,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-153,sim-153,duo,-1,neither,7.0,3.0,9.0,3.0,7,2
0,1,sim-153,sim-153,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-153,sim-153,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-153,sim-153,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-153,sim-153,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-153,sim-153,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-153,sim-153,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-153,sim-153,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-153,sim-153,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-153,sim-153,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-153,sim-153,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
3,1,sim-153,sim-153,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-677,sim-677,duo,5,neither,4.0,4.0,6.0,4.0,9,1
0,1,sim-677,sim-677,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
0,2,sim-677,sim-677,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-677,sim-677,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
1,0,sim-677,sim-677,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-677,sim-677,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-677,sim-677,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-677,sim-677,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-677,sim-677,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-677,sim-677,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-677,sim-677,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-677,sim-677,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-961,sim-961,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
0,1,sim-961,sim-961,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
0,2,sim-961,sim-961,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-961,sim-961,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-961,sim-961,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-961,sim-961,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-961,sim-961,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-961,sim-961,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-961,sim-961,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-961,sim-961,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-961,sim-961,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-961,sim-961,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-602,sim-602,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
0,1,sim-602,sim-602,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-602,sim-602,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-602,sim-602,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-602,sim-602,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-602,sim-602,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
2,0,sim-602,sim-602,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
2,1,sim-602,sim-602,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-602,sim-602,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-602,sim-602,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-602,sim-602,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-602,sim-602,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-438,sim-438,duo,-3,neither,12.0,10.0,8.0,8.0,1,1
0,1,sim-438,sim-438,duo,6,neither,6.0,8.0,2.0,2.0,6,0
0,2,sim-438,sim-438,duo,5,neither,4.0,8.0,2.0,2.0,9,1
0,3,sim-438,sim-438,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-438,sim-438,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-438,sim-438,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-438,sim-438,duo,11,2d,1.0,5.0,3.0,3.0,11,0
2,1,sim-438,sim-438,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-438,sim-438,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-438,sim-438,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-438,sim-438,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-438,sim-438,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-453,sim-453,duo,-4,neither,10.0,10.0,6.0,6.0,4,2
0,1,sim-453,sim-453,duo,6,neither,6.0,6.0,2.0,2.0,6,0
0,2,sim-453,sim-453,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-453,sim-453,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-453,sim-453,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-453,sim-453,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-453,sim-453,duo,6,neither,3.0,7.0,3.0,3.0,10,1
2,1,sim-453,sim-453,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-453,sim-453,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-453,sim-453,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-453,sim-453,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-453,sim-453,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-786,sim-786,duo,3,neither,6.0,8.0,4.0,4.0,7,1
0,1,sim-786,sim-786,duo,5,neither,4.0,8.0,2.0,2.0,9,1
0,2,sim-786,sim-786,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-786,sim-786,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-786,sim-786,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-786,sim-786,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
2,0,sim-786,sim-786,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-786,sim-786,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-786,sim-786,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-786,sim-786,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-786,sim-786,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-786,sim-786,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-269,sim-269,duo,0,neither,9.0,5.0,9.0,5.0,4,1
0,1,sim-269,sim-269,duo,10,neither,2.0,2.0,6.0,2.0,10,0
0,2,sim-269,sim-269,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
0,3,sim-269,sim-269,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-269,sim-269,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-269,sim-269,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-269,sim-269,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
2,1,sim-269,sim-269,duo,11,2d,1.0,3.0,5.0,3.0,11,0
2,2,sim-269,sim-269,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
2,3,sim-269,sim-269,duo,10,neither,2.0,2.0,6.0,2.0,10,0
3,0,sim-269,sim-269,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-269,sim-269,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-134,sim-134,duo,-2,neither,11.0,7.0,11.0,7.0,2,1
0,1,sim-134,sim-134,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-134,sim-134,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-134,sim-134,duo,10,neither,2.0,2.0,6.0,2.0,10,0
1,0,sim-134,sim-134,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,1,sim-134,sim-134,duo,4,neither,2.0,6.0,6.0,6.0,12,2
2,0,sim-134,sim-134,duo,7,neither,2.0,4.0,6.0,4.0,11,1
2,1,sim-134,sim-134,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-134,sim-134,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-134,sim-134,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-134,sim-134,duo,4,neither,2.0,6.0,6.0,6.0,12,2
3,1,sim-134,sim-134,duo,0,neither,3.0,7.0,7.0,7.0,12,3
0,0,sim-342,sim-342,duo,-4,neither,13.0,9.0,9.0,9.0,0,1
0,1,sim-342,sim-342,duo,4,neither,8.0,6.0,6.0,6.0,4,0
0,2,sim-342,sim-342,duo,3,neither,6.0,2.0,10.0,2.0,7,1
0,3,sim-342,sim-342,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-342,sim-342,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-342,sim-342,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-342,sim-342,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-342,sim-342,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-342,sim-342,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-342,sim-342,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-342,sim-342,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-342,sim-342,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-804,sim-804,duo,-4,neither,13.0,9.0,9.0,9.0,0,1
0,1,sim-804,sim-804,duo,0,neither,12.0,8.0,8.0,8.0,0,0
0,2,sim-804,sim-804,duo,0,neither,9.0,7.0,7.0,7.0,4,1
0,3,sim-804,sim-804,duo,7,1d_b,5.0,7.0,1.0,1.0,7,0
1,0,sim-804,sim-804,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-804,sim-804,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-804,sim-804,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-804,sim-804,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-804,sim-804,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-804,sim-804,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-804,sim-804,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-804,sim-804,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-046,sim-046,duo,2,neither,7.0,7.0,5.0,5.0,6,1
0,1,sim-046,sim-046,duo,5,neither,4.0,8.0,2.0,2.0,9,1
0,2,sim-046,sim-046,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-046,sim-046,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-046,sim-046,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-046,sim-046,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-046,sim-046,duo,11,2d,1.0,5.0,3.0,3.0,11,0
2,1,sim-046,sim-046,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-046,sim-046,duo,12,2d,0.0,4.0,4.0,4.0,12,0
